"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"154360510358360064","154343740176203778","28697346","","","2012-01-04 00:36:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@s89 not yet, that link isn't quite working on the twitter iPad app. Checking the browser!"
"154360253419495424","154302458431143937","15405448","","","2012-01-04 00:35:26 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@trevorburnham thanks for the recommendation, I'm slated to inherit a few year old MacBook sometime soon at work"
"154359768180473856","","","","","2012-01-04 00:33:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Engag.io chock full of new social features to Kick Off 2012 http://t.co/go4OtRa9 thanks @wmougayar","http://engagio.tumblr.com/post/14782410123/posting-to-tumblr-people-search-linkedin-social"
"154330062613786624","","","","","2012-01-03 22:35:28 +0000","web","How to Use BrowserID on Your Site https://t.co/S588UL7b","https://github.com/mozilla/browserid/wiki/How-to-Use-BrowserID-on-Your-Site"
"154247545529446403","","","","","2012-01-03 17:07:35 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/3C2Emnov Korgoth of Barbaria (FULL)","http://youtu.be/SYJ8G_ou6Dc?a"
"154223372040011777","","","151455419657752576","15405448","2012-01-03 15:31:31 +0000","web","RT @trevorburnham: Time to reassess conventional wisdom on the financial crisis: http://t.co/aMRpgmzU","http://tinyurl.com/7stfu7k"
"154222815795625985","","15405448","","","2012-01-03 15:29:19 +0000","web","@trevorburnham noticed you are on windows at work and using sublime there (same here). Did you find a color scheme that looked close to TM?"
"154215165485793283","153923316841852929","12185182","","","2012-01-03 14:58:55 +0000","web","@caolan ok took a quick look, does your couchapp contain an ace editor? I'm looking for a couchapp that's fully editable from within the app"
"154214427799986176","154171230260436992","770056","","","2012-01-03 14:55:59 +0000","web","@benoitc Basically a type of couchapp editable/shareable/etc that's encapsulated in a couch database. Can I help?"
"154207547216232448","","","","","2012-01-03 14:28:39 +0000","web","Big eye in the sky http://t.co/3scJkPKE http://t.co/BgnGFYG1","http://stratrisks.com/geostrat/3185","http://twitter.com/VictusFate/status/154207547216232448/photo/1"
"154164368655908864","153923316841852929","12185182","","","2012-01-03 11:37:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caolan groovy will check what you're doing out"
"154164295263981568","153910177773535232","770056","","","2012-01-03 11:36:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@benoitc I was looking for potential CouchApps that live in their databases as editable code with something like ace/cloud9 & a command line"
"154154824752050176","","","","","2012-01-03 10:59:08 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","What SoundCloud's Massive New Funding Means by @marshallk http://t.co/NNJn41tZ via @RWW","http://rww.to/t563gn"
"153906960943681536","153887820249960449","819606","","","2012-01-02 18:34:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@janl @benoitc thanks will do"
"153862136513298432","","","","","2012-01-02 15:36:06 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Five Myths Of The Enterprise Startup http://t.co/aqLzuW5t via @TechCrunch","http://techcrunch.com/2012/01/01/five-myths-of-the-enterprise-startup/"
"153858047079489536","","","","","2012-01-02 15:19:51 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Like Hell Facebook Is Killing Google http://t.co/RYg8MIVG via @sai","http://www.businessinsider.com/like-hell-facebook-is-killing-google-2011-12?utm_source=twbutton&utm_medium=social&utm_campaign=sai"
"153843458526806016","","819606","","","2012-01-02 14:21:53 +0000","web","@janl heyo happy 2012, any chance you know of a project for putting something like http://t.co/O6Tkqh8v into CouchApps?","http://ace.ajax.org/"
"153532204088168448","","","","","2012-01-01 17:45:04 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","assertTrue( ): Procedural Textures in HTML5 Canvas http://t.co/T4KTNNZz","http://asserttrue.blogspot.com/2012/01/procedural-textures-in-html5-canvas.html?spref=tw"
"153527069534466048","","","","","2012-01-01 17:24:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/SAxW8nOX Web Accessibility: Images require alternative text.","http://youtu.be/ztCXCqt-2-M?a"
"153420269258678273","","","","","2012-01-01 10:20:17 +0000","<a href=""http://itunes.apple.com/us/app/read-it-later-pro/id309601447?mt=8&uo=4"" rel=""nofollow"">Read It Later Pro</a>","Scaling Isomorphic Javascript Code - http://t.co/qE1vd5CH - scaling node.js a (via @ReadItLater) #longreads http://t.co/BZ1miEfH","http://blog.nodejitsu.com","http://blog.nodejitsu.com/scaling-isomorphic-javascript-code"
"153400471447552000","","","","","2012-01-01 09:01:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy New Year! Because sad new years are less fashionable. Another one down :D, enjoy http://t.co/8tjPtzqG","http://twitter.com/VictusFate/status/153400471447552000/photo/1"
